date,machine_id,air_temperature_K,process_temperature_K,rotational_speed_rpm,torque_Nm,tool_wear_min,health_score,failure_risk
2025-04-22,M06,297.5,310.7,1427.4,47.6,114.0,34.5,0.396
2025-04-23,M06,299.9,311.8,1444.3,48.5,119.1,38.5,0.406
2025-04-24,M06,296.3,309.2,1367.4,54.9,133.0,33.7,0.416
2025-04-25,M06,298.6,312.2,1477.5,39.6,143.7,34.5,0.427
2025-04-26,M06,300.0,312.6,1409.1,51.1,142.1,33.0,0.437
2025-04-27,M06,299.1,312.5,1408.1,39.4,165.9,33.8,0.448
2025-04-28,M06,301.2,314.5,1441.3,49.8,144.4,33.6,0.459
2025-04-29,M06,298.7,310.2,1405.5,43.1,126.7,35.6,0.47
2025-04-30,M06,295.2,308.0,1441.8,41.5,165.5,26.7,0.481
2025-05-01,M06,298.7,312.8,1257.1,51.6,143.3,31.2,0.492
2025-05-02,M06,301.8,312.7,1502.7,51.2,156.8,30.2,0.504
2025-05-03,M06,299.2,312.7,1352.5,52.7,170.4,29.5,0.515
2025-05-04,M06,300.3,313.8,1533.8,46.4,134.9,31.0,0.527
2025-05-05,M06,301.9,314.7,1405.9,42.4,136.9,22.9,0.539
2025-05-06,M06,301.3,315.6,1386.4,49.4,155.2,22.8,0.55
2025-05-07,M06,298.8,311.3,1591.7,43.5,136.9,24.1,0.562
2025-05-08,M06,298.7,310.7,1510.7,46.0,175.2,24.1,0.575
2025-05-09,M06,303.2,317.7,1554.4,52.7,148.1,21.4,0.587
2025-05-10,M06,299.9,313.4,1421.6,47.8,145.7,24.2,0.599
2025-05-11,M06,299.9,313.9,1329.4,39.1,184.2,24.9,0.612
2025-05-12,M06,302.0,313.9,1523.8,51.5,151.4,23.7,0.625
2025-05-13,M06,301.8,315.4,1397.9,54.6,151.2,20.5,0.637
2025-05-14,M06,302.3,313.8,1574.2,34.2,197.7,20.1,0.65
2025-05-15,M06,300.7,316.3,1285.2,45.3,163.2,16.9,0.663
2025-05-16,M06,299.7,310.5,1398.0,53.4,189.4,16.2,0.677
2025-05-17,M06,300.5,313.8,1515.5,59.4,175.0,18.3,0.69
2025-05-18,M06,303.6,317.4,1408.5,43.8,176.8,17.8,0.703
2025-05-19,M06,302.2,315.3,1240.4,44.8,153.6,15.5,0.717
2025-05-20,M06,299.3,315.2,1401.7,53.3,166.5,9.4,0.731
2025-05-21,M06,299.1,312.8,1374.1,45.4,186.9,13.3,0.745
2025-05-22,M06,298.1,312.3,1174.2,52.9,168.4,12.8,0.759
2025-05-23,M06,300.5,314.4,1394.4,49.9,212.3,8.1,0.773
2025-05-24,M06,300.4,313.4,1455.5,48.9,175.1,11.4,0.787
2025-05-25,M06,304.6,318.8,1281.4,49.3,196.9,11.3,0.801
2025-05-26,M06,302.1,315.8,1462.2,40.0,190.0,12.0,0.816
2025-05-27,M06,299.9,313.8,1440.9,47.4,177.6,10.9,0.83
2025-05-28,M06,301.6,313.3,1153.9,54.3,207.9,8.7,0.845
2025-05-29,M06,302.3,314.9,1293.3,45.9,193.8,7.3,0.86
2025-05-30,M06,296.7,309.9,1275.2,55.1,214.3,11.8,0.875
2025-05-31,M06,302.7,315.4,1208.3,46.8,199.0,5.8,0.89
2025-06-01,M06,299.0,314.1,1280.0,49.1,200.7,6.4,0.906
2025-06-02,M06,299.0,312.8,1369.5,61.8,219.4,4.7,0.921
2025-06-03,M06,299.1,314.6,1406.9,56.7,175.0,8.1,0.937
2025-06-04,M06,302.8,315.4,1288.6,47.8,207.7,2.3,0.952
2025-06-05,M06,302.5,317.0,1503.6,39.2,191.7,0.0,0.968
2025-06-06,M06,301.4,315.1,1262.7,48.2,186.9,0.0,0.984
2025-06-07,M06,298.0,308.4,1532.5,39.4,0.0,101.0,0.0
2025-06-08,M06,299.2,308.8,1468.6,38.9,1.9,97.9,0.0
2025-06-09,M06,297.7,307.5,1366.4,37.9,3.2,96.8,0.0
2025-06-10,M06,294.8,304.7,1460.6,46.4,4.9,97.3,0.001
2025-06-11,M06,297.0,307.8,1467.8,38.5,7.7,92.2,0.001
2025-06-12,M06,294.8,305.1,1667.4,27.6,7.5,95.8,0.002
2025-06-13,M06,297.5,309.7,1621.8,42.8,9.0,99.0,0.002
2025-06-14,M06,293.8,304.2,1535.9,36.7,10.5,90.8,0.003
2025-06-15,M06,299.4,309.9,1689.9,46.4,14.5,93.1,0.004
2025-06-16,M06,297.5,306.6,1573.3,46.6,17.2,93.3,0.005
2025-06-17,M06,295.7,305.1,1504.3,39.4,18.7,98.3,0.006
2025-06-18,M06,297.0,305.9,1498.9,45.1,16.1,86.5,0.007
2025-06-19,M06,298.7,308.7,1614.2,36.1,17.6,88.3,0.009
2025-06-20,M06,299.4,310.4,1545.0,33.5,23.9,86.4,0.01
2025-06-21,M06,302.3,313.2,1399.4,35.3,26.6,90.7,0.012
2025-06-22,M06,297.0,307.4,1455.8,43.4,25.1,92.4,0.014
2025-06-23,M06,298.1,307.5,1214.3,50.5,28.8,92.1,0.015
2025-06-24,M06,297.5,308.6,1415.3,40.9,24.2,88.5,0.017
2025-06-25,M06,297.3,309.6,1380.9,38.5,33.6,86.4,0.019
2025-06-26,M06,299.4,309.6,1426.3,47.8,32.6,86.2,0.022
2025-06-27,M06,297.4,306.2,1453.3,35.6,36.6,83.3,0.024
2025-06-28,M06,301.6,310.5,1176.5,47.9,32.2,80.2,0.027
2025-06-29,M06,297.4,309.4,1531.7,37.5,31.6,80.4,0.029
2025-06-30,M06,297.9,309.8,1501.7,53.6,33.7,78.8,0.032
2025-07-01,M06,295.2,306.3,1522.0,27.0,41.0,84.7,0.035
2025-07-02,M06,296.7,308.4,1474.6,35.7,46.6,77.9,0.038
2025-07-03,M06,298.3,313.3,1422.2,34.7,48.9,78.4,0.041
2025-07-04,M06,303.4,315.8,1478.7,42.8,43.0,79.9,0.044
2025-07-05,M06,300.3,311.7,1460.1,36.6,51.5,82.1,0.047
2025-07-06,M06,298.9,310.7,1298.5,35.5,44.5,73.3,0.051
2025-07-07,M06,297.0,308.4,1448.1,41.7,42.6,78.8,0.054
2025-07-08,M06,299.4,310.6,1406.4,30.2,55.9,84.4,0.058
2025-07-09,M06,300.3,312.7,1430.6,52.1,56.7,74.7,0.062
2025-07-10,M06,296.8,306.2,1548.7,38.4,63.4,68.9,0.065
2025-07-11,M06,296.0,307.4,1580.3,37.7,60.1,71.6,0.069
2025-07-12,M06,297.4,307.4,1485.3,42.4,52.0,73.9,0.074
2025-07-13,M06,297.6,308.9,1410.0,40.0,59.0,72.2,0.078
2025-07-14,M06,299.2,310.2,1469.7,46.7,53.4,74.9,0.082
2025-07-15,M06,298.4,310.1,1460.4,42.6,57.8,74.5,0.087
2025-07-16,M06,297.8,310.0,1479.8,48.8,75.0,71.2,0.091
2025-07-17,M06,295.6,307.4,1451.6,48.0,56.2,70.5,0.096
2025-07-18,M06,298.6,310.1,1569.0,36.3,69.2,68.7,0.101
2025-07-19,M06,301.6,313.5,1430.1,37.9,81.3,67.0,0.106
2025-07-20,M06,301.0,311.9,1546.4,41.5,73.4,67.2,0.111
2025-07-21,M06,300.2,312.1,1415.3,46.7,78.4,68.4,0.116
2025-07-22,M06,301.5,313.3,1645.8,41.9,83.7,66.3,0.122
2025-07-23,M06,297.9,308.5,1239.5,37.7,72.4,67.9,0.127
2025-07-24,M06,298.1,310.1,1599.4,47.5,76.4,60.2,0.133
2025-07-25,M06,300.1,312.4,1488.8,37.9,67.3,64.5,0.138
2025-07-26,M06,297.9,309.2,1302.9,31.2,77.2,65.5,0.144
2025-07-27,M06,298.1,309.9,1400.1,40.7,93.8,59.4,0.15
2025-07-28,M06,298.6,307.2,1402.1,39.8,85.5,64.1,0.156
2025-07-29,M06,297.5,305.9,1468.5,42.0,85.1,60.3,0.162
2025-07-30,M06,298.5,308.8,1589.3,42.3,90.9,64.4,0.169
2025-07-31,M06,298.5,309.7,1380.1,41.2,78.3,62.9,0.175
2025-08-01,M06,302.3,315.3,1428.9,43.7,89.0,61.4,0.182
2025-08-02,M06,300.1,313.0,1349.1,48.8,79.7,54.4,0.188
2025-08-03,M06,297.8,309.5,1494.6,52.0,98.7,54.9,0.195
2025-08-04,M06,301.8,312.9,1556.6,48.4,86.1,50.4,0.202
2025-08-05,M06,301.0,311.6,1605.0,55.3,91.3,48.3,0.209
2025-08-06,M06,299.4,311.1,1284.8,43.5,97.8,52.5,0.216
2025-08-07,M06,300.1,311.9,1452.2,45.9,89.3,57.3,0.224
2025-08-08,M06,297.8,310.5,1522.8,40.5,89.7,49.9,0.231
2025-08-09,M06,297.8,309.5,1501.3,43.5,88.2,50.6,0.239
2025-08-10,M06,299.8,309.6,1321.2,37.4,100.1,52.5,0.246
2025-08-11,M06,298.3,308.8,1493.5,47.8,123.7,47.3,0.254
2025-08-12,M06,296.8,308.4,1419.7,52.7,108.7,48.6,0.262
2025-08-13,M06,295.3,305.8,1328.2,42.2,120.6,50.6,0.27
2025-08-14,M06,302.7,315.2,1351.4,44.0,115.4,57.7,0.278
2025-08-15,M06,297.0,309.5,1437.5,44.4,122.2,44.2,0.286
2025-08-16,M06,298.4,311.4,1449.4,44.4,100.3,41.8,0.294
2025-08-17,M06,298.8,311.8,1376.4,48.7,136.0,46.0,0.303
2025-08-18,M06,300.8,312.9,1394.1,48.0,125.2,43.7,0.312
2025-08-19,M06,298.4,311.8,1391.3,38.2,138.8,43.8,0.32
2025-08-20,M06,299.8,313.6,1400.4,47.6,106.1,45.3,0.329
2025-08-21,M06,299.7,311.9,1446.3,48.6,108.0,42.1,0.338
2025-08-22,M06,300.2,311.9,1605.3,52.6,110.5,47.5,0.347
2025-08-23,M06,301.6,315.7,1306.2,39.8,128.3,39.6,0.356
2025-08-24,M06,301.1,314.8,1362.9,46.5,138.7,42.2,0.366
2025-08-25,M06,296.8,309.7,1449.1,55.2,136.3,44.3,0.375
2025-08-26,M06,297.0,308.0,1527.7,46.7,124.7,37.8,0.385
2025-08-27,M06,296.8,308.7,1417.9,43.0,126.6,41.7,0.394
2025-08-28,M06,294.9,308.8,1289.2,31.0,156.9,35.6,0.404
2025-08-29,M06,300.3,311.4,1306.9,46.3,145.6,35.7,0.414
2025-08-30,M06,300.3,311.4,1463.4,41.5,158.7,35.8,0.424
2025-08-31,M06,299.4,311.7,1403.8,50.7,126.9,28.2,0.434
2025-09-01,M06,303.1,316.2,1268.8,42.3,149.0,35.8,0.444
2025-09-02,M06,298.8,312.1,1336.1,29.9,162.2,28.2,0.455
2025-09-03,M06,299.3,313.0,1311.0,50.9,152.0,32.2,0.465
2025-09-04,M06,297.9,311.0,1363.7,46.3,140.2,31.7,0.476
2025-09-05,M06,297.9,310.2,1503.4,53.5,167.2,22.1,0.487
2025-09-06,M06,300.6,312.8,1448.5,48.4,168.4,30.6,0.498
2025-09-07,M06,305.8,320.0,1387.0,55.5,148.3,25.9,0.509
2025-09-08,M06,303.9,314.5,1398.2,57.1,170.6,29.0,0.52
2025-09-09,M06,299.0,311.2,1431.1,42.5,151.6,32.1,0.531
2025-09-10,M06,299.8,312.7,1444.9,49.2,182.6,28.6,0.542
2025-09-11,M06,300.4,312.8,1371.1,44.2,153.6,22.6,0.554
2025-09-12,M06,305.0,316.7,1434.8,44.5,164.8,27.0,0.565
2025-09-13,M06,299.8,312.6,1416.2,49.0,171.6,22.4,0.577
2025-09-14,M06,302.7,318.3,1356.0,55.5,146.0,22.2,0.589
2025-09-15,M06,301.9,315.2,1480.0,47.5,154.9,18.7,0.601
2025-09-16,M06,300.3,312.6,1313.3,52.5,192.2,22.2,0.613
2025-09-17,M06,300.9,316.6,1446.6,37.2,148.6,24.3,0.625
2025-09-18,M06,298.7,312.5,1230.1,52.5,180.9,26.5,0.638
2025-09-19,M06,299.1,312.7,1370.8,47.2,199.0,18.3,0.65
2025-09-20,M06,298.7,313.3,1383.8,48.6,203.0,21.0,0.663
2025-09-21,M06,301.1,316.0,1370.0,48.8,161.6,21.9,0.675
2025-09-22,M06,299.8,314.0,1375.9,46.9,154.7,18.6,0.688
2025-09-23,M06,295.6,308.7,1384.9,50.6,180.9,18.6,0.701
2025-09-24,M06,301.8,314.1,1361.2,51.6,166.1,19.2,0.714
2025-09-25,M06,301.8,315.9,1506.7,45.2,195.2,14.7,0.727
2025-09-26,M06,302.9,317.1,1403.1,45.5,158.1,13.3,0.74
2025-09-27,M06,301.7,316.2,1386.4,46.0,179.6,13.7,0.754
2025-09-28,M06,300.9,314.0,1593.0,45.1,210.4,14.3,0.767
2025-09-29,M06,298.0,310.2,1288.9,51.5,207.1,13.3,0.781
2025-09-30,M06,297.0,311.8,1074.6,46.3,166.2,10.4,0.795
2025-10-01,M06,302.4,314.6,1306.9,49.9,193.2,13.1,0.809
2025-10-02,M06,299.4,314.5,1525.2,52.4,224.8,14.9,0.823
2025-10-03,M06,301.5,315.5,1424.9,33.2,188.1,3.5,0.837
2025-10-04,M06,304.4,317.8,1282.1,42.7,213.6,5.6,0.851
2025-10-05,M06,301.3,315.3,1226.9,51.6,224.7,6.1,0.865
2025-10-06,M06,304.0,318.5,1323.1,47.3,208.6,0.3,0.88
2025-10-07,M06,298.4,311.6,1376.0,47.8,171.1,7.8,0.894
2025-10-08,M06,298.8,310.6,1317.4,48.6,230.0,4.3,0.909
2025-10-09,M06,301.4,314.5,1548.4,53.5,215.4,8.0,0.924
2025-10-10,M06,299.3,315.0,1497.5,39.9,190.0,0.0,0.939
2025-10-11,M06,301.3,316.2,1150.9,60.9,223.8,0.0,0.954
2025-10-12,M06,302.3,315.7,1303.2,53.8,223.6,0.5,0.969
2025-10-13,M06,304.0,317.7,1362.9,47.9,216.8,4.7,0.985
2025-10-14,M06,297.4,306.6,1487.9,36.6,0.0,97.7,0.0
2025-10-15,M06,295.6,306.3,1457.2,52.6,1.1,97.5,0.0
2025-10-16,M06,296.6,306.1,1437.7,39.4,2.1,93.7,0.0
2025-10-17,M06,295.6,305.7,1537.1,34.7,4.2,102.8,0.0
2025-10-18,M06,297.3,307.0,1641.1,36.3,4.3,101.2,0.001
2025-10-19,M06,297.0,306.5,1391.5,39.8,6.8,97.1,0.001
2025-10-20,M06,294.4,305.6,1486.3,38.3,7.2,98.9,0.001
2025-10-21,M06,300.3,310.0,1445.5,37.7,8.6,93.2,0.002
2025-10-22,M06,300.9,312.3,1524.2,40.6,8.4,87.5,0.002
2025-10-23,M06,292.9,301.1,1506.3,36.9,9.7,91.7,0.003
2025-10-24,M06,300.1,310.7,1440.7,38.9,11.2,96.1,0.003
2025-10-25,M06,300.5,311.4,1542.0,39.4,11.5,93.8,0.004
2025-10-26,M06,294.4,304.7,1603.4,41.8,16.5,93.7,0.005
2025-10-27,M06,300.5,311.2,1450.5,42.7,17.7,94.4,0.006
2025-10-28,M06,300.4,309.9,1474.7,40.3,15.7,90.3,0.007
2025-10-29,M06,301.9,312.4,1450.3,39.3,19.1,95.8,0.008
2025-10-30,M06,295.2,305.3,1485.3,38.1,21.7,88.2,0.009
2025-10-31,M06,298.6,309.9,1615.0,45.3,24.1,96.0,0.01
2025-11-01,M06,300.1,310.5,1484.7,33.1,20.7,88.9,0.011
2025-11-02,M06,297.8,307.6,1426.0,43.9,22.1,89.8,0.012
2025-11-03,M06,299.8,310.6,1652.8,51.3,27.0,94.2,0.013
2025-11-04,M06,298.1,308.4,1354.4,37.5,24.8,88.8,0.015
2025-11-05,M06,299.9,311.6,1612.8,42.3,29.3,88.1,0.016
2025-11-06,M06,297.1,307.5,1607.5,31.0,24.8,90.2,0.018
2025-11-07,M06,299.3,309.9,1587.1,39.5,28.1,81.8,0.019
2025-11-08,M06,300.0,309.6,1421.4,36.1,30.5,84.7,0.021
2025-11-09,M06,297.7,308.3,1279.4,42.0,32.4,83.7,0.023
2025-11-10,M06,297.1,309.2,1686.0,38.0,34.9,84.5,0.024
2025-11-11,M06,301.2,311.8,1612.6,42.3,36.9,83.8,0.026
2025-11-12,M06,299.1,310.4,1529.0,39.4,39.9,87.7,0.028
2025-11-13,M06,297.7,308.6,1457.5,42.2,39.4,83.0,0.03
2025-11-14,M06,297.3,308.7,1521.7,38.7,38.2,79.2,0.032
2025-11-15,M06,298.7,310.2,1407.7,47.5,36.9,80.6,0.034
2025-11-16,M06,302.3,311.0,1461.7,39.5,39.8,84.5,0.036
2025-11-17,M06,299.9,309.6,1336.0,37.4,39.7,79.5,0.039
2025-11-18,M06,301.4,312.5,1464.3,38.3,46.9,78.3,0.041
2025-11-19,M06,298.4,309.6,1413.5,45.1,39.8,82.1,0.043
2025-11-20,M06,298.7,309.7,1431.2,49.1,49.2,73.8,0.046
2025-11-21,M06,299.3,310.5,1399.3,29.7,47.2,76.9,0.048
2025-11-22,M06,300.1,311.4,1546.7,45.4,51.2,77.1,0.051
2025-11-23,M06,302.0,312.4,1584.4,34.8,55.4,79.1,0.053
2025-11-24,M06,298.2,309.1,1338.8,45.8,59.2,75.4,0.056
2025-11-25,M06,298.7,310.4,1463.3,36.5,49.5,72.5,0.059
2025-11-26,M06,300.4,312.3,1565.0,45.5,57.5,75.3,0.062
2025-11-27,M06,297.8,309.0,1510.4,41.7,56.4,74.9,0.065
2025-11-28,M06,298.3,309.5,1601.0,52.0,61.4,82.5,0.068
2025-11-29,M06,297.1,305.7,1574.5,44.8,49.9,74.6,0.071
2025-11-30,M06,297.4,307.9,1463.6,39.8,57.4,71.9,0.074
2025-12-01,M06,296.5,308.5,1396.8,50.6,58.5,72.3,0.077
2025-12-02,M06,298.9,310.6,1387.1,43.9,51.4,66.5,0.08
2025-12-03,M06,297.6,307.8,1293.2,43.9,63.2,63.4,0.084
2025-12-04,M06,303.5,314.9,1526.7,49.5,72.8,67.3,0.087
2025-12-05,M06,300.6,312.7,1434.8,37.9,60.8,73.3,0.09
2025-12-06,M06,295.5,306.3,1536.5,38.5,58.1,62.5,0.094
2025-12-07,M06,302.4,313.0,1449.4,41.7,73.7,71.4,0.097
2025-12-08,M06,301.2,313.3,1405.0,35.3,79.3,67.5,0.101
2025-12-09,M06,298.0,310.3,1577.0,43.4,73.7,68.6,0.105
2025-12-10,M06,302.0,314.0,1417.9,43.7,81.2,59.2,0.109
2025-12-11,M06,299.7,309.2,1425.9,41.3,70.6,64.4,0.112
2025-12-12,M06,299.5,312.2,1299.0,53.7,81.7,68.1,0.116
2025-12-13,M06,299.2,312.3,1409.7,41.0,81.4,67.3,0.12
2025-12-14,M06,301.0,314.4,1479.2,39.3,68.6,61.4,0.124
2025-12-15,M06,298.5,309.6,1656.3,39.7,66.9,60.8,0.128
2025-12-16,M06,295.5,307.6,1547.6,36.0,78.3,65.2,0.133
2025-12-17,M06,298.2,309.4,1498.5,49.4,71.5,65.8,0.137
2025-12-18,M06,297.9,308.8,1621.5,43.5,76.5,60.9,0.141
2025-12-19,M06,298.5,308.9,1261.4,39.4,81.5,62.6,0.146
2025-12-20,M06,300.0,311.9,1382.4,52.1,95.1,61.5,0.15
2025-12-21,M06,300.5,313.9,1397.9,55.8,93.6,59.5,0.154
2025-12-22,M06,299.3,310.6,1394.5,41.5,92.3,56.6,0.159
2025-12-23,M06,299.5,311.1,1425.9,40.6,84.4,59.5,0.164
2025-12-24,M06,299.1,311.1,1351.7,42.3,79.3,57.8,0.168
2025-12-25,M06,305.3,318.1,1324.8,45.2,95.7,63.1,0.173
2025-12-26,M06,302.4,314.7,1581.3,40.3,93.3,57.9,0.178
2025-12-27,M06,298.8,308.1,1528.9,42.6,94.9,53.6,0.183
2025-12-28,M06,301.2,313.3,1451.7,39.8,106.6,60.9,0.188
2025-12-29,M06,294.9,306.4,1467.5,35.0,86.8,54.2,0.193
2025-12-30,M06,298.5,310.3,1440.8,52.8,105.7,60.3,0.198
2025-12-31,M06,300.4,313.8,1424.0,44.9,88.4,49.3,0.203
2021-01-01,M07,299.5,310.4,1308.3,46.1,40.9,80.1,0.036
2021-01-02,M07,298.3,308.6,1677.8,35.3,42.5,81.5,0.04
2021-01-03,M07,301.8,311.8,1518.1,39.3,37.9,75.8,0.044
2021-01-04,M07,300.0,309.7,1365.6,44.7,52.4,78.4,0.048
2021-01-05,M07,298.4,307.8,1380.5,42.8,48.8,74.1,0.053
2021-01-06,M07,299.9,310.6,1416.6,41.4,47.3,72.2,0.058
2021-01-07,M07,301.3,311.8,1516.3,50.8,50.5,72.6,0.062
2021-01-08,M07,294.1,305.7,1398.4,35.8,51.0,75.2,0.068
2021-01-09,M07,295.7,305.0,1467.9,41.2,66.1,73.7,0.073
2021-01-10,M07,299.6,310.4,1461.4,51.2,61.0,72.2,0.078
2021-01-11,M07,297.5,308.6,1537.5,46.9,61.2,73.1,0.084
2021-01-12,M07,301.8,312.0,1445.3,40.6,73.2,68.1,0.09
2021-01-13,M07,299.0,310.8,1346.7,36.2,59.4,70.0,0.096
2021-01-14,M07,297.1,307.9,1250.5,42.2,68.1,72.8,0.102
2021-01-15,M07,301.6,312.8,1439.3,40.3,59.9,69.3,0.109
2021-01-16,M07,299.2,309.9,1387.8,43.1,66.6,63.0,0.116
2021-01-17,M07,299.4,311.6,1427.0,37.4,72.4,69.4,0.122
2021-01-18,M07,297.0,309.0,1342.3,41.6,69.0,59.3,0.13
2021-01-19,M07,304.0,315.9,1488.9,47.8,78.6,61.8,0.137
2021-01-20,M07,301.1,314.1,1429.5,44.1,74.7,59.6,0.144
2021-01-21,M07,302.0,311.7,1361.3,39.2,70.6,55.9,0.152
2021-01-22,M07,295.8,306.1,1509.6,39.6,78.5,62.6,0.16
2021-01-23,M07,299.4,311.8,1281.3,40.6,93.5,62.9,0.168
2021-01-24,M07,297.8,310.0,1438.4,42.9,99.8,56.8,0.176
2021-01-25,M07,302.0,314.4,1423.7,46.8,79.5,56.9,0.185
2021-01-26,M07,297.9,309.5,1418.6,47.2,86.0,55.8,0.194
2021-01-27,M07,301.5,313.8,1448.0,53.1,89.9,58.5,0.203
2021-01-28,M07,299.3,310.4,1519.7,41.8,106.2,59.5,0.212
2021-01-29,M07,294.5,306.0,1342.3,39.1,116.3,48.4,0.221
2021-01-30,M07,297.6,310.0,1494.5,56.4,102.4,54.0,0.23
2021-01-31,M07,298.2,308.8,1298.1,40.1,93.3,52.0,0.24
2021-02-01,M07,299.2,310.6,1386.9,46.7,109.4,49.9,0.25
2021-02-02,M07,301.0,314.9,1594.9,42.4,121.1,49.8,0.26
2021-02-03,M07,299.7,311.3,1408.1,41.6,105.4,52.0,0.27
2021-02-04,M07,299.7,311.3,1555.7,45.3,118.1,46.5,0.281
2021-02-05,M07,300.8,312.3,1383.4,50.3,110.0,49.3,0.292
2021-02-06,M07,298.0,310.5,1312.7,47.3,109.7,39.7,0.303
2021-02-07,M07,299.3,310.9,1456.2,41.6,115.9,49.8,0.314
2021-02-08,M07,300.1,311.4,1454.7,44.8,117.2,42.7,0.325
2021-02-09,M07,297.3,309.6,1393.1,35.6,126.0,44.3,0.336
2021-02-10,M07,303.3,316.5,1499.4,54.6,137.0,40.2,0.348
2021-02-11,M07,300.3,310.9,1450.9,45.1,146.3,40.3,0.36
2021-02-12,M07,297.4,309.3,1271.9,47.2,146.0,40.4,0.372
2021-02-13,M07,302.3,314.1,1435.4,43.9,148.9,40.4,0.384
2021-02-14,M07,297.9,310.0,1467.9,48.0,123.1,37.0,0.397
2021-02-15,M07,299.6,313.4,1256.5,51.5,126.7,33.5,0.41
2021-02-16,M07,298.6,312.2,1256.9,45.7,121.3,33.0,0.423
2021-02-17,M07,301.0,312.3,1424.1,44.8,125.0,38.5,0.436
2021-02-18,M07,299.6,312.3,1459.2,46.0,143.1,32.1,0.449
2021-02-19,M07,300.9,313.8,1235.2,53.2,168.4,33.7,0.462
2021-02-20,M07,298.4,311.6,1666.3,52.3,133.5,33.5,0.476
2021-02-21,M07,303.6,315.6,1180.3,50.8,172.5,29.8,0.49
2021-02-22,M07,297.2,311.5,1363.5,45.9,150.3,27.2,0.504
2021-02-23,M07,301.4,316.2,1391.2,48.2,164.5,27.6,0.518
2021-02-24,M07,298.5,311.8,1355.2,45.1,157.0,26.0,0.533
2021-02-25,M07,301.4,314.8,1397.1,48.4,180.8,26.3,0.548
2021-02-26,M07,298.7,311.6,1437.3,45.3,141.8,26.3,0.562
2021-02-27,M07,298.3,312.0,1456.4,44.7,147.5,19.8,0.578
2021-02-28,M07,298.0,309.7,1249.2,37.1,181.9,22.8,0.593
2021-03-01,M07,299.7,312.3,1625.0,56.5,151.8,19.2,0.608
2021-03-02,M07,299.9,312.7,1298.3,46.0,167.4,18.4,0.624
2021-03-03,M07,297.0,310.8,1319.2,47.2,187.0,22.6,0.64
2021-03-04,M07,300.1,313.6,1248.8,44.9,171.3,20.3,0.656
2021-03-05,M07,302.9,317.1,1175.3,43.7,197.4,18.3,0.672
2021-03-06,M07,300.3,312.1,1172.6,45.0,184.0,16.0,0.689
2021-03-07,M07,304.6,318.1,1328.6,55.6,151.9,14.8,0.706
2021-03-08,M07,303.2,318.1,1415.0,51.3,195.0,19.2,0.722
2021-03-09,M07,299.5,311.5,1425.2,48.7,165.0,18.7,0.74
2021-03-10,M07,300.7,313.0,1321.3,48.0,199.0,13.4,0.757
2021-03-11,M07,300.5,313.9,1300.8,45.4,162.7,11.2,0.774
2021-03-12,M07,299.2,313.7,1329.4,46.8,199.7,8.8,0.792
2021-03-13,M07,297.0,307.6,1457.0,45.4,220.2,8.0,0.81
2021-03-14,M07,303.6,314.7,1325.9,57.5,226.6,6.9,0.828
2021-03-15,M07,297.7,312.5,1450.6,44.4,216.1,8.7,0.846
2021-03-16,M07,302.9,314.9,1356.7,47.7,221.8,8.3,0.865
2021-03-17,M07,299.9,313.1,1323.0,48.3,201.5,10.6,0.884
2021-03-18,M07,300.8,314.9,1448.2,47.6,198.9,4.2,0.902
2021-03-19,M07,299.4,313.1,1374.2,44.2,224.2,6.5,0.922
2021-03-20,M07,300.2,314.1,1415.7,53.2,211.4,3.4,0.941
2021-03-21,M07,299.9,314.3,1240.5,53.3,203.1,3.3,0.96
2021-03-22,M07,301.6,316.5,1330.1,56.7,238.0,0.0,0.98
2021-03-23,M07,302.2,310.9,1468.6,41.3,0.0,96.6,0.0
2021-03-24,M07,297.0,308.7,1478.6,45.8,2.5,99.4,0.0
2021-03-25,M07,298.6,309.5,1486.7,40.5,5.3,97.2,0.001
2021-03-26,M07,301.5,312.0,1525.1,42.7,8.2,92.5,0.001
2021-03-27,M07,295.9,306.9,1559.1,44.1,10.5,100.9,0.003
2021-03-28,M07,300.3,309.5,1534.2,45.0,14.2,92.4,0.004
2021-03-29,M07,297.9,309.5,1362.3,37.1,16.2,90.3,0.006
2021-03-30,M07,295.7,306.3,1473.0,47.1,21.8,87.3,0.008
2021-03-31,M07,297.6,307.6,1351.8,44.0,24.3,96.3,0.01
2021-04-01,M07,300.1,311.1,1467.4,38.9,25.3,88.1,0.013
2021-04-02,M07,296.4,306.4,1461.2,40.8,27.1,85.4,0.016
2021-04-03,M07,296.4,306.3,1339.5,50.1,26.9,85.2,0.019
2021-04-04,M07,298.2,308.1,1513.4,44.9,30.4,89.8,0.023
2021-04-05,M07,296.2,306.6,1426.8,40.8,35.2,85.0,0.027
2021-04-06,M07,297.4,307.8,1545.4,39.9,41.0,79.8,0.031
2021-04-07,M07,303.7,313.4,1368.5,40.3,45.1,80.8,0.036
2021-04-08,M07,302.3,312.0,1635.1,48.3,44.5,84.4,0.041
2021-04-09,M07,296.6,308.8,1531.7,44.6,51.5,82.2,0.046
2021-04-10,M07,297.1,308.1,1516.5,44.7,41.4,76.2,0.052
2021-04-11,M07,295.7,305.0,1381.2,44.7,48.6,82.0,0.058
2021-04-12,M07,299.4,310.8,1339.4,32.6,62.3,73.4,0.064
2021-04-13,M07,301.1,311.7,1544.8,43.8,58.2,77.4,0.071
